  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  61492                0.00   7298.10    110.97
  61493                0.00   7298.42     95.94
  61494                0.00   7298.22     93.26
  61495                0.00   7298.21     96.28
  61496                0.00   7298.19     99.31
  61497                0.00   7298.22     96.29
  61498                0.00   7298.16     99.30
  61499                0.00   7298.11     98.84
  61500                0.00   7298.31    102.39
  61501                0.00   7298.00    102.69
  61502                0.00   7297.79    107.80
  61503                0.00   7297.99    106.15
  61504                0.00   7297.76    119.48
  61505                0.00   7297.75    125.55
  61506                0.00   7297.74    127.71
  61507                0.00   7297.76    125.12
  61508                0.00   7297.80    119.94
  61509                0.00   7297.92    111.76
  61510                0.00   7297.86    112.60
  61511                0.00   7297.85    114.33
  61512                0.00   7297.82    115.18
  61513                0.00   7297.83    118.22
  61514                0.00   7297.82    123.85
  61515                0.00   7297.83    120.38
  61516                0.00   7297.82    122.54
  61517                0.00   7297.81    126.01
  61518                0.00   7297.80    126.44
  61519                0.00   7297.82    119.51
  61520                0.00   7297.79    132.50
  61521                0.00   7297.78    126.43
  61522                0.00   7297.75    130.75
  61523                0.00   7300.41     62.14
  61524                0.00   7300.43     68.21
  61525                0.00   7300.42     68.64
  61526                0.00   7300.41     64.31
  61527                0.00   7300.40     69.50
  61528                0.00   7299.58     67.85
  61529                0.00   7299.78     71.83
  61530                0.00   7299.58     69.15
  61531                0.00   7299.43     79.48
  61532                0.00   7299.33     76.40
  61533                0.00   7299.18     78.94
  61534                0.00   7299.16     83.69
  61535                0.00   7299.02     84.07
  61536                0.00   7298.61     84.33
  61537                0.00   7298.61     85.62
  61538                0.00   7298.21     89.35
  61539                0.00   7298.21     91.52
  61540                0.00   7298.06     96.22
  61541                0.00   7298.06     95.35
  61542                0.00   7298.08    106.63
  61543                0.00   7298.02    100.53
  61544                0.00   7298.01     97.93
  61545                0.00   7299.75     98.68
  61546                0.00   7299.99     91.42
  61547                0.00   7299.91     93.56
  61548                0.00   7300.00     90.13
  61549                0.00   7300.10     88.87
  61550                0.00   7300.11     85.84
  61551                0.00   7300.50     78.64
  61552                0.00   7300.40     79.03
  61553                0.00   7300.32     85.50
  61554                0.00   7300.40     82.07
  61555                0.00   7300.35     79.88
  61556                0.00   7300.52     73.45
  61557                0.00   7300.44     74.72
  61558                0.00   7300.38     76.43
  61559                0.00   7300.42     74.27
  61560                0.00   7300.40     72.97
  61561                0.00   7300.39     70.36
  61564                0.00   7297.74    128.14
  61565                0.00   7297.68    122.92
  61566                0.00   7297.61    122.46
  61567                0.00   7297.59    123.75
  61568                0.00   7297.58    128.94
  61569                0.00   7297.57    125.90
  61570                0.00   7297.57    122.87
  61571                0.00   7297.58    122.87
  61574                0.00   7297.59    123.74
  61575                0.00   7297.60    121.15
  61576                0.00   7297.57    118.97
  61577                0.00   7297.58    112.48
  61578                0.00   7297.71    115.13
  61579                0.00   7297.77    111.26
  61580                0.00   7297.69    115.56
  61581                0.00   7297.74    110.81
  61582                0.00   7297.77    107.79
  61583                0.00   7297.89    105.68
  61584                0.00   7297.88    104.37
  61585                0.00   7297.77    102.16
  61586                0.00   7297.76    107.35
  61587                8.43   7298.82     80.08
  61588                8.43   7298.94     68.00
  61589                8.43   7298.78     66.63
  61590                8.43   7298.75     77.45
  61591                8.43   7298.92     83.59
  61592                8.43   7298.89     71.01
  61593                8.43   7298.87     79.67
  61594                0.00   7308.76     14.19
  61595                8.43   7300.81     70.98
  61596                8.43   7300.97     66.28
  61597                8.43   7300.86     72.73
  61598                8.43   7300.94     70.17
  61599                8.43   7300.91     80.12
  61600                8.43   7300.89     81.41
  61601                8.43   7301.00     64.13
  61602                8.43   7300.95     71.47
  61603                8.43   7300.90     77.08
  61604                8.43   7300.85     86.60
  61605                8.43   7300.80     76.18
  61606                8.43   7300.78     82.23
  61607                8.43   7299.96     93.14
  61608                8.43   7297.85    108.69
  61609                8.43   7297.73    119.47
  61610                8.43   7298.91     75.36
  61611                8.43   7298.84     76.19
  61612                8.43   7298.78     82.23
  61613                8.43   7298.79     81.80
  61614                0.00   7300.97     65.42
  61615                0.00   7300.62     67.86
  61616                0.00   7300.81     70.11
  61617                0.00   7300.94     69.30
  61618                0.00   7300.86     71.87
  61619                0.00   7300.91     79.26
  61620                0.00   7300.89     80.54
  61621                0.00   7298.91     74.49
  61622                0.00   7298.84     75.32
  61623                8.43   7298.51     91.65
  61624                0.00   7298.51     90.78
  61625                8.43   7298.62     86.06
  61626                0.00   7298.62     85.20
  61627                0.00   7298.79     80.94
  61628                8.43   7298.71     92.60
  61629                0.00   7298.71     91.73
  61630                0.00   7298.78     81.36
  61631                8.43   7298.68     91.72
  61632                0.00   7298.68     90.86
  61633                8.43   7298.31    100.23
  61634                0.00   7298.31     99.36
  61635                8.43   7298.22    104.09
  61636                0.00   7298.22    103.22
  61637                8.43   7298.14    112.28
  61638                0.00   7298.14    111.42
  61639                8.43   7298.14    107.95
  61640                0.00   7298.14    107.08
  61641                8.43   7298.14    104.92
  61642                0.00   7298.14    104.05
  61643                8.43   7298.55     98.60
  61644                0.00   7298.55     97.73
  61645                0.00   7298.94     67.14
  61646                0.00   7298.82     66.22
  61647                0.00   7298.78     65.76
  61648                0.00   7298.75     76.58
  61649                0.00   7298.92     82.72
  61650                0.00   7298.89     70.15
  61651                0.00   7298.87     78.80
  61652                8.43   7298.40     92.03
  61653                8.43   7298.59     91.25
  61654                8.43   7298.44     98.12
  61655                8.43   7298.27    105.41
  61656                8.43   7298.11    108.37
  61657                8.43   7298.34     96.34
  61658                8.43   7298.23    103.66
  61659                8.43   7298.14    110.55
  61660                0.00   7298.40     91.17
  61661                0.00   7298.59     90.38
  61662                0.00   7298.27    104.54
  61663                0.00   7298.11    107.50
  61664                0.00   7298.34     95.47
  61665                0.00   7298.44     97.25
  61666                0.00   7298.23    102.79
  61667                0.00   7298.14    109.69
  61668                8.43   7297.98    113.95
  61669                8.43   7297.86    123.86
  61670                8.43   7297.78    131.63
  61671                8.43   7297.78    123.83
  61672                8.43   7297.90    123.88
  61673                8.43   7298.02    117.43
  61674                0.00   7297.98    113.08
  61675                0.00   7297.86    123.00
  61676                0.00   7297.78    130.76
  61677                0.00   7298.02    116.57
  61678                0.00   7297.90    123.01
  61679                0.00   7297.78    122.96
  61680                8.43   7297.77    137.69
  61681                8.43   7297.76    142.89
  61682                8.43   7297.74    139.41
  61683                8.43   7297.74    128.58
  61684                8.43   7297.74    132.91
  61685                8.43   7297.74    135.51
  61686                0.00   7297.77    136.82
  61687                0.00   7297.76    142.02
  61688                0.00   7297.74    138.55
  61689                0.00   7297.74    127.71
  61690                0.00   7297.74    132.05
  61691                0.00   7297.74    134.64
  61692                0.00   7297.73    118.61
  61693                0.00   7297.85    107.83
  61694                0.00   7299.96     92.28
  61695                8.43   7300.21     86.32
  61696                0.00   7300.21     85.45
  61697                0.00   7300.78     81.37
  61698                0.00   7300.80     75.31
  61699                0.00   7301.00     64.56
  61700                0.00   7300.95     70.60
  61701                0.00   7300.90     76.22
  61702                0.00   7300.85     85.73
  61703                8.43   7298.74     77.45
  61704                8.43   7298.62     91.26
  61706                8.43   7323.88     27.68
  61707                8.43   7315.62     32.76
  61708                8.43   7320.00     19.06
  61710                8.43   7316.13     32.99
  61712                8.43   7310.85     26.37
  61713                8.43   7310.85     23.77
  61715                8.43   7247.87     31.58
  61716                8.43   7247.92     31.60
  61718                8.43   7249.52     24.49
  61719                8.43   7238.48     38.34
  61720                8.43   7246.31     36.53
  61721                8.43   7246.47     36.60
  61722                8.43   7257.48     14.51
  61723                8.43   7260.15     16.10
  61725                0.00   7297.58    128.94
  61726                8.43   7301.07     61.99
  61727                8.43   7301.07     61.99
  61728                0.00   7301.07     61.13
  61729                8.43   7249.81     38.92
  61731                8.43   7253.40     33.10
  61732                8.43   7253.47     33.13
  61734                8.43   7255.37     22.69
  61735                8.43   7255.40     24.87
  61736                8.43   7255.37     26.16
  61738                8.43   7257.30     14.43
  61740                8.43   7255.44     22.72
  61741                8.43   7255.40     24.87
  61744                8.43   7245.34     30.48
  61745                8.43   7244.44     37.02
  61746                8.43   7247.13     23.46
  61747                8.43   7317.72     38.01
  61748                8.43   7315.90     45.02
  61749                8.43   7318.88     35.91
  61750                8.43   7321.10     27.77
  61751                8.43   7318.76     26.76
  61752                8.43   7316.10     47.70
  61753                8.43   7315.59     41.85
  61755                8.43   7304.27     36.52
  61756                8.43   7298.92     38.53
  61757                8.43   7300.76     47.13
  61758                8.43   7300.75     56.66
  61760                8.43   7291.35     28.75
  61761                8.43   7289.15     29.10
  61762                8.43   7290.11     44.68
  61763                8.43   7290.10     52.04
  61765                8.43   7290.25     19.17
  61767                8.43   7278.81     25.48
  61768                8.43   7267.32     22.67
  61769                8.43   7274.59     21.49
  61770                8.43   7262.38     22.70
  61771                8.43   7267.31     21.80
  61772                8.43   7274.57     12.81
  61774                8.43   7315.36     64.72
  61775                8.43   7315.36     69.92
  61777                8.43   7320.05     22.55
  61778                8.43   7320.05     22.55
  61780                8.43   7299.10     90.17
  61781                0.00   7299.10     89.18
  61782                8.43   7299.61     77.39
  61783                0.00   7299.61     76.51
  61784                8.43   7301.35     65.15
  61785                0.00   7301.35     64.17
  61786                8.43   7298.71     92.17
  61787                0.00   7298.71     91.28
  61788                8.43   7300.53     72.16
  61789                0.00   7300.53     71.11
  61790                0.00   7301.35     64.17
  61791                8.43   7315.67     47.52
  61792                8.43   7315.67     47.52
  61794                8.43   7315.75     46.26
  61795                8.43   7315.77     46.26
  61797                8.43   7315.75     38.89
  61799                8.43   7315.90     36.79
  61801                8.43   7315.95     45.04
  61803                8.43   7316.48     46.14
  61804                8.43   7316.47     53.50
  61806                8.43   7315.60     50.09
  61807                8.43   7315.60     50.09
  61809                8.43   7315.36     64.72
  61811                8.43   7315.36     70.35
  61813                8.43   7315.31     61.66
  61814                8.43   7315.30     54.29
  61815                8.43   7315.30     54.29
  61817                8.43   7315.30     67.29
  61818                8.43   7315.30     69.03
  61820                8.43   7315.30     72.06
  61822                8.43   7315.30     50.83
  61823                8.43   7315.34     58.64
  61824                8.43   7315.30     50.83
  61826                8.43   7315.34     46.08
  61827                8.43   7315.34     46.08
  61829                8.43   7315.46     48.73
  61830                8.43   7315.39     42.20
  61832                8.43   7315.39     31.37
  61834                8.43   7315.45     48.73
  61836                8.43   7315.75     39.32
  61837                8.43   7315.75     39.32
  61839                8.43   7317.35     38.72
  61841                8.43   7317.35     38.72
  61842                8.43   7317.34     42.18
  61843                8.43   7317.34     47.38
  61845                8.43   7317.34     35.25
  61847                8.43   7318.76     26.76
  61849                8.43   7318.81     34.15
  61850                8.43   7318.81     38.05
  61852                8.43   7318.81     30.25
  61854                8.43   7320.83     27.66
  61856                8.43   7320.02     30.34
  61857                8.43   7320.02     31.21
  61859                8.43   7318.99     35.96
  61861                8.43   7316.10     47.71
  61863                8.43   7316.53     39.66
  61864                8.43   7316.16     50.33
  61865                8.43   7316.08     37.30
  61866                8.43   7316.08     35.57
  61868                8.43   7316.50     39.65
  61870                8.43   7316.09     40.34
  61871                8.43   7316.09     40.34
  61873                8.43   7316.09     44.67
  61875                8.43   7316.16     52.93
  61877                8.43   7302.01     37.70
  61878                8.43   7306.17     33.00
  61879                8.43   7301.51     35.32
  61880                8.43   7302.01     40.74
  61882                8.43   7302.25     37.81
  61884                8.43   7305.28     29.15
  61886                8.43   7302.36     32.65
  61888                8.43   7301.00     41.16
  61889                8.43   7300.48     47.87
  61890                8.43   7299.59     40.99
  61893                8.43   7298.92     24.66
  61894                8.43   7301.00     45.50
  61896                8.43   7300.75     52.32
  61897                8.43   7300.75     54.92
  61899                8.43   7300.76     50.16
  61901                8.43   7300.74     47.12
  61903                8.43   7300.97     41.15
  61905                8.43   7300.48     52.20
  61907                8.43   7300.42     48.28
  61909                8.43   7246.31     35.67
  61911                8.43   7244.50     37.05
  61913                8.43   7245.12     39.05
  61915                8.43   7245.33     30.47
  61917                8.43   7246.69     32.80
  61919                8.43   7247.41     23.58
  61921                8.43   7247.13     19.56
  61923                8.43   7249.48     24.47
  61925                8.43   7249.14     23.46
  61926                8.43   7249.14     21.29
  61928                8.43   7248.76     28.06
  61929                8.43   7248.76     28.06
  61931                8.43   7248.25     27.84
  61932                8.43   7248.50     31.85
  61933                8.43   7248.50     31.85
  61935                8.43   7248.25     27.84
  61937                8.43   7262.38     22.70
  61939                8.43   7267.90     22.05
  61941                8.43   7263.62     16.30
  61943                8.43   7278.20     25.22
  61945                8.43   7274.57     14.98
  61946                8.43   7274.57      8.91
  61948                8.43   7274.57     20.61
  61950                8.43   7289.24     29.13
  61952                8.43   7291.25     28.70
  61954                8.43   7290.96     35.08
  61955                8.43   7290.96     35.08
  61957                8.43   7290.46     41.36
  61958                8.43   7290.46     41.36
  61960                8.43   7289.52     38.36
  61962                8.43   7290.08     44.66
  61964                0.00   7249.04     38.58
  61965                0.00   7335.07     25.60
  61966                0.00   7326.25     21.77
  61967                0.00   7297.75    142.88
  61968                0.00   7297.75    142.02
  100001               0.00   7315.35     62.33
  100002               0.00   7315.35     67.66
  100003               0.00   7315.35     58.00
  100004               0.00   7315.35     60.69
  100005               0.00   7315.35     65.32
  100006               0.00   7315.37     59.74
  100007               0.00   7315.36     62.81
  100008               0.00   7315.36     65.84
  100009               0.00   7315.46     50.46
  100010               0.00   7315.46     51.20
  100011               0.00   7315.41     55.21
  100012               0.00   7315.36     62.38
  100013               0.00   7315.52     46.11
  100014               0.00   7315.35     50.98
  100015               0.00   7315.35     54.84
  100016               0.00   7315.36     60.38
  100017               0.00   7315.35     57.87
  100018               0.00   7315.36     63.59
  600001               0.00   7315.59     40.98
  600002               0.00   7315.67     46.65
  600003               0.00   7315.75     38.02
  600004               0.00   7315.77     45.40
  600005               0.00   7315.90     35.92
  600006               0.00   7315.95     44.18
  600007               0.00   7317.35     37.85
  600008               0.00   7315.60     49.22
  600009               0.00   7315.36     69.05
  600010               0.00   7315.36     63.85
  600011               0.00   7315.36     69.48
  600012               0.00   7315.30     71.19
  600013               0.00   7315.30     68.16
  600014               0.00   7316.47     52.63
  600015               0.00   7320.05     21.69
  600016               0.00   7318.76     25.90
  600017               0.00   7320.83     26.79
  600018               0.00   7318.81     29.38
  600019               0.00   7318.81     37.18
  600020               0.00   7320.02     30.34
  600021               0.00   7318.99     35.09
  600022               0.00   7317.34     46.51
  600023               0.00   7317.34     34.38
  600024               0.00   7315.75     38.45
  600025               0.00   7315.39     30.50
  600026               0.00   7315.39     41.33
  600027               0.00   7315.45     47.86
  600028               0.00   7315.34     45.21
  600029               0.00   7315.30     49.96
  600030               0.00   7315.30     59.93
  600031               0.00   7315.30     58.19
  600032               0.00   7315.32     56.47
  600033               0.00   7316.10     46.84
  600034               0.00   7315.46     51.76
  600035               0.00   7315.33     57.77
  600036               0.00   7315.27     74.64
  600037               0.00   7315.27     70.31
  600038               0.00   7315.27     68.58
  600039               0.00   7315.27     72.91
  600040               0.00   7315.30     53.43
  600041               0.00   7315.28     59.48
  600042               0.00   7315.27     62.95
  600043               0.00   7315.28     62.95
  600044               0.00   7315.27     69.45
  600045               0.00   7315.28     64.25
  600046               0.00   7320.00     18.20
  600047               0.00   7310.85     22.90
  600048               0.00   7316.13     32.12
  600049               0.00   7316.50     38.78
  600050               0.00   7316.08     34.70
  600051               0.00   7316.09     39.47
  600052               0.00   7316.09     43.80
  600053               0.00   7305.28     28.28
  600054               0.00   7302.36     31.79
  600055               0.00   7298.92     23.80
  600056               0.00   7302.25     36.94
  600057               0.00   7302.01     39.87
  600058               0.00   7299.59     40.12
  600059               0.00   7301.00     44.63
  600060               0.00   7300.97     40.28
  600061               0.00   7300.76     49.29
  600062               0.00   7300.74     46.25
  600063               0.00   7300.42     47.41
  600064               0.00   7300.48     51.34
  600065               0.00   7315.29     55.15
  600066               0.00   7316.16     52.06
  600067               0.00   7315.29     52.99
  600068               0.00   7315.29     55.59
  600069               0.00   7315.29     60.35
  600070               0.00   7315.29     62.09
  600071               0.00   7300.75     54.06
  600072               0.00   7300.75     55.79
  600073               0.00   7290.25     18.31
  600074               0.00   7291.25     27.84
  600075               0.00   7289.24     28.27
  600076               0.00   7290.96     34.22
  600077               0.00   7289.52     37.49
  600078               0.00   7290.46     40.50
  600079               0.00   7290.08     43.80
  600080               0.00   7290.10     51.17
  600081               0.00   7274.57      8.05
  600082               0.00   7274.57     11.95
  600083               0.00   7278.20     24.35
  600084               0.00   7274.57     19.75
  600085               0.00   7267.90     21.19
  600086               0.00   7263.62     15.43
  600087               0.00   7260.15     15.23
  600088               0.00   7262.38     21.83
  600089               0.00   7249.14     20.43
  600090               0.00   7257.30     13.56
  600091               0.00   7248.76     27.19
  600092               0.00   7249.48     23.61
  600093               0.00   7247.13     18.69
  600094               0.00   7247.41     22.71
  600095               0.00   7255.37     25.29
  600096               0.00   7255.44     21.86
  600097               0.00   7255.40     24.00
  600098               0.00   7248.25     26.97
  600099               0.00   7248.50     30.98
  600100               0.00   7247.92     30.73
  600101               0.00   7246.69     31.93
  600102               0.00   7245.33     29.61
  600103               0.00   7253.47     32.27
  600104               0.00   7246.31     34.80
  600105               0.00   7246.47     35.73
  600106               0.00   7244.50     36.18
  600107               0.00   7245.12     38.18
  600108               0.00   7249.81     34.15
  600109            1500.97   7206.77     25.03
  3001             -8488.80   7310.00      0.00  Reservoir
  3003                 0.01   7135.00      0.00  Reservoir
  3004                 0.00   7135.00      0.00  Reservoir
  3006             -1311.00   7131.60      0.00  Reservoir
   
   
  Link Results at 0:30:00 hrs:
  ----------------------------------------------
                       Flow  Velocity  Headloss
  Link                  gpm       fps   /1000ft
  ----------------------------------------------
  2012                 0.54      0.00      0.00
  2013                43.57      0.28      0.06
  2014                27.92      0.18      0.03
  2015             -1516.00      1.08      0.20
  2025               121.97      0.78      0.43
  2026              -254.67      0.72      0.22
  2027               465.00      0.74      0.17
  2028               -43.77      0.28      0.06
  2029              -193.89      1.24      1.01
  2030               -40.44      0.26      0.05
  2031                86.83      0.55      0.23
  2032              -155.76      0.44      0.09
  2033                77.78      0.50      0.19
  2034              -141.40      0.40      0.08
  2035               -36.47      0.23      0.04
  2036               -44.51      0.28      0.07
  2037               -55.53      0.35      0.10
  2038                -7.00      0.04      0.00
  2041               -55.43      0.35      0.10
  2042              -347.54      0.99      0.40
  2043               184.82      0.52      0.13
  2045               -22.01      0.14      0.02
  2046              -121.69      0.35      0.06
  2047              -150.66      0.43      0.09
  2048               411.02      1.17      0.54
  2049              -407.34      1.16      0.53
  2050               -17.22      0.11      0.01
  2051                18.64      0.12      0.01
  2052               -43.90      0.28      0.07
  2054                -7.71      0.05      0.00
  2057               -11.73      0.07      0.01
  2060               208.24      0.59      0.15
  2061              -156.69      0.44      0.09
  2063               505.52      0.81      0.19
  2064              -235.64      0.67      0.19
  2065               401.28      1.14      0.52
  2067               -90.51      0.58      0.25
  2068               -54.63      0.35      0.10
  2071                50.34      0.32      0.08
  2072               -53.68      0.34      0.09
  2074               -69.14      0.44      0.15
  2075               -12.60      0.08      0.01
  2076               -53.05      0.34      0.10
  2079               -86.07      0.55      0.23
  2082               141.19      0.90      0.56
  2083                 4.56      0.03      0.00
  2084               654.76      1.04      0.31
  2086               578.29      0.92      0.25
  2087                65.88      0.42      0.14
  2088                86.40      0.25      0.03
  2090              -109.01      0.70      0.35
  2091                70.67      0.45      0.16
  2093               -32.73      0.21      0.04
  2095               -35.17      0.22      0.05
  2096              -117.94      0.75      0.41
  2100                16.63      0.11      0.01
  2101               -61.10      0.39      0.12
  2102                56.22      0.36      0.10
  2105                22.59      0.14      0.03
  2107                -2.13      0.01      0.00
  2108                -2.48      0.02      0.00
  2110               -10.52      0.07      0.00
  2114                 4.02      0.03      0.00
  2115              -255.04      0.72      0.22
  2118               -18.57      0.12      0.01
  2125               -50.40      0.32      0.08
  2126               210.95      0.60      0.16
  2127               -62.46      0.40      0.12
  2129               -54.42      0.35      0.10
  2130               -12.07      0.08      0.01
  2131                81.60      0.52      0.20
  2133                22.11      0.14      0.02
  2135                73.56      0.47      0.17
  2136                 4.51      0.01      0.00
  2137                -7.31      0.05      0.00
  2138                 3.54      0.02      0.00
  2141               150.22      0.96      0.63
  2143               -69.90      0.45      0.15
  2144               -72.96      0.47      0.17
  2145               -68.94      0.44      0.15
  2146                99.00      0.63      0.29
  2147               154.24      0.98      0.67
  2148              -138.01      0.88      0.54
  2150              -135.97      0.87      0.53
  2151                43.13      0.28      0.06
  2152               -60.64      0.39      0.12
  2153                 7.41      0.05      0.01
  2154              -150.32      0.43      0.08
  2155               -31.34      0.09      0.00
  2156                16.66      0.11      0.01
  2157                -6.42      0.04      0.00
  2158                45.23      0.13      0.01
  2162              -142.86      0.41      0.08
  2163               -20.89      0.13      0.02
  2164               -62.01      0.18      0.02
  2165               -18.10      0.12      0.01
  2166               -53.18      0.15      0.01
  2167              -177.97      0.50      0.11
  2168                11.21      0.07      0.01
  2169               127.11      0.36      0.06
  2170              -123.36      0.79      0.44
  2171               -82.24      0.52      0.21
  2172               -96.17      0.27      0.04
  2173                99.59      0.28      0.04
  2174                83.50      0.24      0.03
  2175                24.51      0.16      0.02
  2176                 4.02      0.03      0.00
  2177                62.39      0.18      0.02
  2178               -81.63      0.23      0.03
  2179               -26.14      0.17      0.03
  2180                 0.00      0.00      0.00
  2182               -59.66      0.38      0.12
  2183               -12.46      0.08      0.01
  2184               -78.22      0.50      0.19
  2185               -28.01      0.18      0.02
  2186                -7.67      0.05      0.00
  2187              -109.01      0.31      0.05
  2188               -61.48      0.39      0.12
  2189                 4.02      0.03      0.00
  2190               -62.40      0.40      0.13
  2191                93.99      0.27      0.04
  2192               -32.00      0.20      0.04
  2193               -10.22      0.07      0.00
  2194               184.46      0.52      0.12
  2195               -29.78      0.19      0.03
  2196               115.05      0.33      0.05
  2197                15.59      0.10      0.01
  2198               -40.67      0.26      0.04
  2199               -44.70      0.29      0.07
  2200                 3.95      0.03      0.00
  2203                -3.48      0.02      0.00
  2204               102.35      0.65      0.31
  2205              -105.83      0.68      0.33
  2206              -125.94      0.80      0.46
  2207               106.51      0.30      0.04
  2209                 8.04      0.05      0.00
  2211                69.77      0.45      0.15
  2212                45.20      0.29      0.07
  2213              -424.92      1.21      0.58
  2214                 3.29      0.02      0.00
  2215               -56.61      0.36      0.10
  2216                -2.92      0.02      0.00
  2217              -165.98      0.47      0.10
  2218               180.93      0.51      0.12
  2219                 4.02      0.03      0.00
  2221                16.57      0.05      0.00
  2222             -1358.45      0.96      0.16
  2224               525.63      0.84      0.21
  2225                94.98      0.61      0.27
  2228              -184.87      1.18      0.93
  2229               138.16      0.88      0.54
  2230               158.27      1.01      0.70
  2231                86.82      0.55      0.23
  2232              -172.80      1.10      0.82
  2233                 7.56      0.05      0.00
  2234              -115.09      0.33      0.06
  2235               -11.50      0.07      0.01
  2236               109.76      0.31      0.05
  2237               -41.12      0.26      0.06
  2238               -57.41      0.37      0.11
  2240               -91.77      0.26      0.03
  2241               123.93      0.79      0.44
  2242               133.58      0.38      0.07
  2243              -111.87      0.71      0.37
  2244              -115.89      0.74      0.39
  2245                 0.00      0.00      0.00
  2246              -119.91      0.77      0.42
  2247                13.17      0.08      0.00
  2248               149.51      0.95      0.63
  2249              -161.34      1.03      0.72
  2250                 6.50      0.04      0.00
  2251                 9.01      0.06      0.00
  2252              -146.80      0.94      0.61
  2253                23.90      0.15      0.02
  2255                -3.05      0.02      0.00
  2256                 2.47      0.02      0.00
  2257               -16.09      0.10      0.01
  2258               954.56      1.52      0.63
  2259               -22.61      0.14      0.02
  2260               165.09      0.47      0.10
  2261               119.11      0.34      0.05
  2262                19.14      0.12      0.01
  2263              -129.56      0.37      0.06
  2264                 4.02      0.03      0.00
  2266                73.77      0.21      0.02
  2267                57.92      0.37      0.11
  2269                 1.55      0.01      0.00
  2270                31.21      0.20      0.03
  2271              -145.49      0.93      0.60
  2273               138.84      0.39      0.07
  7012                 8.43      0.05      0.00
  7013               -77.51      0.22      0.02
  7014                85.12      0.54      0.22
  7016              1097.42      0.78      0.11
  7017                33.58      0.21      0.04
  7018                 8.43      0.05      0.00
  7021                32.55      0.21      0.04
  7022                25.94      0.17      0.02
  7023                24.51      0.16      0.02
  7025                 4.37      0.03      0.00
  7028               -32.00      0.20      0.04
  7045                 8.43      0.05      0.00
  7051               -17.07      0.11      0.01
  7070                41.17      0.26      0.06
  7074                19.61      0.13      0.01
  7076               -23.93      0.15      0.02
  7077               -34.51      0.22      0.04
  7078               -31.77      0.20      0.04
  7079               -89.44      0.57      0.24
  7080                41.95      0.27      0.06
  7081               -33.94      0.22      0.04
  7082               -70.60      0.45      0.16
  7083               -24.31      0.16      0.02
  7084              -123.82      0.79      0.44
  7085               -63.16      0.40      0.13
  7086               -92.76      0.59      0.26
  7087               -73.09      0.47      0.17
  7088              -153.12      0.98      0.66
  7089               -82.32      0.53      0.21
  7090              -115.99      0.74      0.39
  7091                90.39      0.58      0.25
  7092               -34.03      0.22      0.04
  7093               -68.38      0.44      0.15
  7094               -77.34      0.49      0.19
  7095              -204.49      1.31      1.12
  7096              -229.79      1.47      1.39
  7097              -144.66      0.92      0.59
  7098               398.47      0.28      0.02
  7099              -356.30      2.27      3.13
  7100                -0.00      0.00      0.00
  7101                 8.43      0.05      0.00
  7108                 8.43      0.05      0.00
  7109               -20.06      0.13      0.01
  7110               -29.80      0.19      0.03
  7112                 1.01      0.01      0.00
  7113                42.78      0.27      0.06
  7114                24.34      0.16      0.02
  7115                49.61      0.32      0.08
  7116               -50.21      0.32      0.08
  7117               -39.42      0.25      0.05
  7118                 9.70      0.06      0.00
  7119               -10.54      0.07      0.01
  7120                17.21      0.11      0.01
  7121                69.44      0.44      0.15
  7122                64.08      0.41      0.13
  7123               -27.65      0.18      0.03
  7124                 1.58      0.01      0.00
  7125                68.71      0.44      0.15
  7126               -13.01      0.08      0.01
  7127               -10.39      0.07      0.00
  7128               -39.16      0.25      0.05
  7129                55.18      0.35      0.10
  7130              -111.21      0.71      0.36
  7131               -19.48      0.12      0.01
  7132              -132.11      0.84      0.50
  7133              -145.01      0.93      0.59
  7134               -42.72      0.27      0.06
  7135                14.41      0.09      0.01
  7136               -10.19      0.07      0.00
